date,temperature (celsius),precipitation (mm/day),flow_observed (mm/day),pet (mm/day),aet (mm/day),precip_minus_pet (mm/day),infiltration (mm/day),infiltration_excess,q_root,sub_flow,karst_flow,imp_flow,root_zone_avg,flow_predicted (mm/day),flow_predicted maximum (mm/hour),flow_predicted minimum (mm/hour),flow_predicted median (mm/hour),flow_predicted average (mm/hour),discharge_predicted maximum (cfs),discharge_predicted minimum (cfs),discharge_predicted median (cfs),discharge_predicted average (cfs),saturation_deficit_avgs (mm/day),sat_overland_flow,return_flow,overland_flow
2006-08-23,21.8583333300000007,0.0000000000000000,0.1990717130000000,4.1772060494433090,1.0630866432612243,-4.1772060494433090,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.3323907000682986,0.0000000000000000,0.0000000000000000,18.0133306175094070,0.3323892455963972,0.0140528334671160,0.0136500068855175,0.0138484960392061,0.0138495518998499,0.1093151943385314,0.1061816578773467,0.1077256796193204,0.1077338930242355,247.6523203895153529,0.0000000000000000,0.0000000000000000,0.0000000000000000
2006-08-24,21.8027777799999996,0.0000000000000000,0.1933361440000000,4.1517121329034667,0.9423940852750506,-4.1517121329034667,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.3225995767461996,0.0000000000000000,0.0000000000000000,17.0148578145065628,0.3225981651181977,0.0136330160707473,0.0132535801766393,0.0134406249773757,0.0134415902132582,0.1060494885021867,0.1030979052075799,0.1045529027915451,0.1045604112380321,247.9795628223710366,0.0000000000000000,0.0000000000000000,0.0000000000000000
2006-08-25,23.0305555599999998,0.0000000000000000,0.1879240480000000,4.4416099428807554,0.9020490323748922,-4.4416099428807554,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.3133689765006312,0.0000000000000000,0.0000000000000000,16.0937490146339464,0.3133676052637975,0.0132375616437604,0.0128795362381216,0.0130560988586057,0.0130569835526582,0.1029732990889085,0.1001882652459391,0.1015617232902762,0.1015686052121680,248.2973101954820265,0.0000000000000000,0.0000000000000000,0.0000000000000000
2006-08-26,24.0749999999999993,0.0000000000000000,0.1828086910000000,4.6993855293251583,0.8533084456831272,-4.6993855293251583,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.3046520937685053,0.0000000000000000,0.0000000000000000,15.2175366078197865,0.3046507606749199,0.0128644088420380,0.0125260311381308,0.0126929688239712,0.0126937816947883,0.1000705911664317,0.0974383942825077,0.0987369811911740,0.0987433044093035,248.6060982012348006,0.0000000000000000,0.0000000000000000,0.0000000000000000
2006-08-27,24.4833333300000007,0.2540000000000000,0.1779662180000000,4.7947498525518286,0.9944966500039956,-4.5407498525518282,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.2964071940778975,0.0000000000000000,0.0000000000000000,14.4246195858390625,0.2964058970622617,0.0125117225196345,0.0121914180993061,0.0123494970933980,0.0123502457109276,0.0973270893691392,0.0948354822468015,0.0960651585252851,0.0960709819253080,248.9064184281282053,0.0000000000000000,0.0000000000000000,0.0000000000000000
2006-08-28,25.5194444400000009,15.4940000000000015,0.2734019670000000,5.0669761809074512,5.0669761809074512,10.4270238190925504,10.3905820225519978,0.0364417965405521,0.0000000000000000,0.3125711355836466,0.0000000000000000,0.0000422166459807,18.4090795384495429,0.3490536215628812,0.0161962875995082,0.0121796196717502,0.0148464867916290,0.0145439008984534,0.1259888499103051,0.0947437037877332,0.1154889220504255,0.1131351450848054,248.2549985322751525,0.0000000000000000,0.0000000000000000,0.0364417965405521
2006-08-29,25.3333333299999985,16.7639999999999993,0.2406873040000000,4.9991955177729634,4.9991955177729634,11.7648044822270350,11.6992837967300538,0.0655206854969814,0.0000000000000000,0.3696608599854665,0.0000000000000000,0.0000136979942807,27.2642987300875070,0.4351933392136738,0.0206962290653856,0.0166503719646453,0.0180530844494882,0.0181330558005697,0.1609933190805611,0.1295211141143323,0.1404326351424940,0.1410547220551047,246.4065584860165075,0.0000000000000000,0.0000000000000000,0.0655206854969814
2006-08-30,24.7527777799999988,0.0000000000000000,0.2407029300000000,4.8239400186375603,3.4031444014457177,-4.8239400186375603,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.4031530510675092,0.0000000000000000,0.0000000000000000,29.9112193331819896,0.4031512869544199,0.0169876578746608,0.0165306376307487,0.0168216502565067,0.0167979702897675,0.1321448180732008,0.1285897160436494,0.1308534660421210,0.1306692626092626,245.5335551194978052,0.0000000000000000,0.0000000000000000,0.0000000000000000
2006-08-31,21.5611111099999988,12.6999999999999993,0.2734137300000000,4.0086655627835066,4.0086655627835066,8.6913344372164936,8.6676149797344078,0.0233819439598476,0.0000000000000000,0.4161139409323967,0.0000000000000000,0.0000072129755034,31.9597829753411808,0.4395011747260494,0.0199665342602894,0.0165061653870472,0.0185674006053288,0.0183125489469187,0.1553171165116226,0.1283993495896255,0.1444334347434232,0.1424509762853629,245.1319809397236895,0.0000000000000000,0.0000000000000000,0.0233819439598476
2006-09-01,18.5277777800000010,3.5560000000000000,0.2604006800000000,3.3467336817556452,3.3467336817556452,0.2092663182443548,0.2092663182443548,0.0000000000000000,0.0000000000000000,0.4384353739101102,0.0000000000000000,0.0000113262364193,35.3664255264155258,0.4384447816454047,0.0184812968272094,0.0179751314160993,0.0182863591098597,0.0182685325685585,0.1437636444651541,0.1398262484650935,0.1422472488922718,0.1421085785073074,244.6157029105059735,0.0000000000000000,0.0000000000000000,0.0000000000000000
2006-09-02,17.2666666699999993,0.0000000000000000,0.2556299290000000,3.0951348420033806,2.8039342032958592,-3.0951348420033806,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.4229326320903605,0.0000000000000000,0.0000000000000000,33.9477606794677342,0.4229307814259783,0.0179480592860055,0.0173002912942426,0.0176204185170587,0.0176221158927491,0.1396156578273202,0.1345767534617672,0.1370669821873179,0.1370801858557379,245.0161158419304286,0.0000000000000000,0.0000000000000000,0.0000000000000000
2006-09-03,18.2222222199999990,0.0000000000000000,0.2462133790000000,3.2661106559552420,2.5146342127823562,-3.2661106559552420,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.4072149281507110,0.0000000000000000,0.0000000000000000,31.2994169462104672,0.4072131462637005,0.0172730026161355,0.0166682993441463,0.0169652723587797,0.0169672144276542,0.1343644783246923,0.1296605689067569,0.1319706840080221,0.1319857911134276,245.4305804530546027,0.0000000000000000,0.0000000000000000,0.0000000000000000
2006-09-04,19.7749999999999986,8.6360000000000010,0.2432192460000000,3.5679452598260450,3.5679452598260450,5.0680547401739560,5.0664795481254208,0.0009462170411607,0.0000000000000000,0.4080127884025855,0.0000000000000000,0.0000439017399732,32.2396959519918695,0.4090011176649930,0.0177671895207619,0.0166446846858415,0.0169911205750249,0.0170417132360414,0.1382086950547351,0.1294768734998577,0.1321717539764920,0.1325653078162969,245.3703559495003219,0.0000000000000000,0.0000000000000000,0.0009462170411607
